";Orders (numPair";start;lifetime;capacity)
18;5980;2841;1
22;5980;2001;1
60;5980;1973;1
67;5980;2253;1
91;5980;1908;1
5;5980;2063;1
39;5980;1203;1
83;5980;2360;1
25;5980;1623;1
88;5980;2237;1
65;5980;1812;1
26;5980;2495;1
81;5980;2271;1
58;5980;1522;1
75;5980;1923;1
35;5980;2180;1
42;5980;2216;1
14;5980;1529;1
74;5981;2501;1
56;5981;1149;1
78;5981;2057;1
71;5981;2662;1
90;5981;1883;1
81;5981;1381;1
63;5981;2445;1
26;5981;1690;1
55;5981;1484;1
66;5981;2055;1
49;5981;1893;1
19;5981;2586;1
25;5981;2468;1
22;5981;1589;1
15;5981;1850;1
78;5981;1364;1
73;5981;2057;1
3;5981;1670;1
71;5981;2303;1
54;5981;1965;1
96;5981;2338;1
19;5981;1369;1
83;5981;2722;1
37;5981;2601;1
95;5981;2976;1
28;5982;2332;1
86;5982;2697;1
41;5982;2143;1
43;5982;1434;1
2;5982;2230;1
67;5982;2414;1
91;5982;1699;1
74;5982;2355;1
77;5982;2393;1
66;5982;2139;1
53;5982;1935;1
46;5982;2674;1
66;5982;2060;1
68;5982;2219;1
57;5982;2025;1
22;5982;1024;1
5;5982;2542;1
87;5982;1281;1
63;5982;2027;1
46;5982;2800;1
46;5982;1868;1
91;5982;1388;1
85;5982;2091;1
51;5983;2828;1
65;5983;2355;1
80;5983;2164;1
42;5983;1737;1
93;5983;2270;1
85;5983;1952;1
75;5983;1371;1
39;5983;1945;1
45;5983;1691;1
18;5983;1692;1
79;5983;1993;1
89;5983;2744;1
34;5983;1704;1
16;5983;1470;1
97;5983;1222;1
3;5983;2551;1
21;5983;2142;1
95;5983;1714;1
79;5983;1814;1
94;5983;1328;1
51;5983;2254;1
1;5983;2297;1
62;5983;1948;1
66;5983;2017;1
34;5983;2562;1
14;5983;2608;1
78;5983;1287;1
19;5983;1994;1
5;5983;1518;1
33;5983;2566;1
43;5983;1521;1
35;5983;2245;1
1;5984;1976;1
16;5984;1768;1
23;5984;2217;1
93;5984;2945;1
27;5984;1998;1
36;5984;2233;1
29;5984;1290;1
60;5984;1598;1
89;5984;1309;1
8;5984;1958;1
92;5984;2284;1
23;5984;1943;1
59;5984;2626;1
68;5984;1956;1
30;5984;2041;1
35;5984;2105;1
33;5984;2275;1
83;5984;2908;1
78;5984;2554;1
66;5984;2155;1
42;5984;2489;1
11;5984;821;1
48;5984;2753;1
11;5984;2050;1
73;5984;1259;1
37;5984;1980;1
85;5984;1966;1
69;5984;1956;1
97;5984;1881;1
24;5984;2140;1
82;5984;939;1
38;5984;1557;1
90;5984;1543;1
69;5984;2180;1
49;5984;1868;1
39;5985;1973;1
90;5985;1378;1
5;5985;2516;1
93;5985;2541;1
88;5985;2110;1
77;5985;1149;1
60;5985;2389;1
92;5985;2624;1
14;5985;2205;1
6;5985;2004;1
8;5985;1974;1
33;5985;1160;1
12;5985;2461;1
100;5985;2203;1
13;5985;1998;1
13;5985;2370;1
93;5985;1565;1
24;5985;2089;1
70;5985;1661;1
71;5985;1844;1
45;5985;1451;1
72;5985;1714;1
11;5985;1584;1
50;5985;1493;1
93;5985;1673;1
80;5985;1896;1
31;5985;1954;1
74;5986;1511;1
38;5986;1858;1
4;5986;1844;1
69;5986;1847;1
100;5986;1951;1
23;5986;1474;1
83;5986;2420;1
25;5986;2615;1
28;5986;2378;1
48;5986;1983;1
21;5986;2122;1
81;5986;2472;1
98;5986;2110;1
66;5986;1854;1
59;5986;1809;1
70;5986;1984;1
11;5986;2801;1
68;5986;1762;1
69;5986;2032;1
46;5986;2481;1
3;5986;2162;1
5;5986;1823;1
58;5986;2282;1
96;5986;2022;1
62;5986;2020;1
14;5986;1900;1
21;5986;1719;1
73;5986;2473;1
56;5986;2571;1
98;5986;2221;1
84;5986;1679;1
18;5986;1061;1
76;5986;1784;1
39;5987;1961;1
51;5987;1691;1
79;5987;1683;1
8;5987;1875;1
49;5987;2411;1
25;5987;1536;1
7;5987;2052;1
41;5987;2259;1
42;5987;2739;1
43;5987;2330;1
82;5987;2137;1
10;5987;1679;1
71;5987;2063;1
10;5987;1743;1
43;5987;2099;1
86;5987;1638;1
49;5987;1478;1
3;5987;1487;1
9;5987;2441;1
76;5987;1817;1
14;5987;2312;1
72;5987;1666;1
78;5987;2933;1
83;5987;1869;1
78;5987;1983;1
20;5987;1924;1
54;5988;1123;1
62;5988;1751;1
72;5988;2652;1
87;5988;2018;1
67;5988;2444;1
67;5988;2830;1
14;5988;1099;1
11;5988;3052;1
87;5988;1459;1
71;5988;2200;1
75;5988;2155;1
78;5988;2510;1
29;5988;2143;1
97;5988;1194;1
3;5988;1983;1
83;5988;1773;1
49;5988;1686;1
90;5988;1529;1
90;5988;2866;1
90;5988;2549;1
63;5988;2697;1
24;5988;2350;1
7;5988;1941;1
38;5988;1712;1
18;5988;2418;1
7;5989;2027;1
61;5989;3204;1
98;5989;1765;1
55;5989;2142;1
50;5989;3406;1
98;5989;1672;1
56;5989;1328;1
72;5989;1510;1
21;5989;1176;1
93;5989;2558;1
28;5989;2068;1
88;5989;1870;1
33;5989;2337;1
57;5989;964;1
48;5989;1827;1
64;5989;2340;1
89;5989;1419;1
49;5989;1379;1
56;5989;1944;1
94;5989;1592;1
90;5989;2069;1
18;5989;2425;1
11;5989;2526;1
93;5989;2338;1
40;5989;1405;1
10;5989;2130;1
9;5989;2508;1
11;5989;1827;1
4;5989;2062;1
25;5989;1835;1
19;5989;1789;1
12;5990;2058;1
24;5990;1466;1
52;5990;2404;1
79;5990;1626;1
95;5990;1961;1
86;5990;1807;1
46;5990;2805;1
55;5990;826;1
60;5990;2192;1
11;5990;2186;1
72;5990;1783;1
10;5990;1896;1
100;5990;1437;1
6;5990;1900;1
15;5990;2399;1
30;5990;883;1
50;5990;2785;1
33;5990;2046;1
87;5990;1640;1
49;5990;1655;1
14;5990;1930;1
76;5990;2245;1
53;5990;1599;1
44;5990;2658;1
37;5990;1957;1
86;5990;1992;1
71;5990;1826;1
88;5990;1503;1
30;5990;1931;1
81;5990;1906;1
83;5990;2008;1
51;5990;2032;1
18;5990;2193;1
65;5990;1496;1
60;5990;1411;1
60;5991;1797;1
10;5991;1367;1
47;5991;1641;1
59;5991;1236;1
7;5991;1909;1
77;5991;3438;1
91;5991;1986;1
29;5991;2488;1
30;5991;3021;1
25;5991;2857;1
12;5991;1408;1
87;5991;1676;1
41;5991;1627;1
65;5991;2451;1
87;5991;2149;1
73;5991;1431;1
2;5991;2250;1
1;5991;1574;1
55;5991;1683;1
61;5991;1886;1
74;5991;2590;1
33;5991;2158;1
87;5991;1906;1
34;5991;1847;1
8;5991;1902;1
61;5991;2092;1
95;5991;2458;1
35;5991;1963;1
65;5991;2362;1
4;5991;2176;1
27;5991;2010;1
73;5991;1529;1
92;5991;1300;1
29;5991;1733;1
27;5991;1851;1
80;5992;1576;1
23;5992;1601;1
21;5992;2277;1
99;5992;1941;1
43;5992;2143;1
70;5992;2552;1
32;5992;2310;1
30;5992;2943;1
51;5992;1686;1
48;5992;2068;1
29;5992;1751;1
11;5992;2649;1
18;5992;2088;1
8;5992;2634;1
20;5992;1811;1
81;5992;1433;1
42;5992;1627;1
37;5992;2404;1
68;5992;1732;1
67;5992;2013;1
11;5992;1953;1
63;5992;1635;1
81;5992;2215;1
27;5992;2370;1
75;5992;2434;1
13;5992;2046;1
68;5992;1974;1
92;5992;2531;1
92;5992;1266;1
96;5992;2291;1
62;5992;2146;1
85;5992;2063;1
20;5992;1066;1
40;5992;1595;1
49;5992;2692;1
64;5992;2858;1
96;5992;2846;1
76;5992;2265;1
20;5993;2086;1
94;5993;1817;1
69;5993;2288;1
21;5993;1355;1
47;5993;1459;1
51;5993;2950;1
88;5993;1910;1
15;5993;2508;1
73;5993;3173;1
75;5993;2371;1
71;5993;1701;1
95;5993;2553;1
14;5993;1808;1
15;5993;1100;1
72;5993;1703;1
64;5993;1708;1
40;5993;1949;1
36;5993;1344;1
57;5993;1823;1
80;5993;1578;1
10;5993;1644;1
91;5993;1938;1
84;5993;2504;1
68;5993;2553;1
23;5993;794;1
67;5993;2727;1
64;5993;2540;1
9;5993;1272;1
71;5993;2291;1
62;5993;3168;1
55;5993;2071;1
70;5993;2056;1
92;5993;1945;1
48;5993;1876;1
32;5993;1401;1
28;5993;2382;1
41;5993;2297;1
28;5993;2812;1
14;5993;2269;1
79;5993;1256;1
77;5993;1916;1
97;5993;2513;1
88;5994;1624;1
56;5994;3034;1
14;5994;2428;1
38;5994;2098;1
40;5994;2879;1
93;5994;3099;1
5;5994;2269;1
18;5994;2789;1
13;5994;1152;1
41;5994;1393;1
75;5994;2440;1
60;5994;3010;1
59;5994;1223;1
33;5994;2367;1
57;5994;2174;1
5;5994;1758;1
54;5994;2194;1
31;5994;2498;1
59;5994;1842;1
38;5994;1595;1
40;5994;2010;1
35;5994;1897;1
42;5994;1500;1
95;5994;978;1
59;5994;2315;1
85;5994;1232;1
56;5994;2362;1
12;5995;2285;1
10;5995;3698;1
78;5995;1472;1
4;5995;2072;1
98;5995;1698;1
75;5995;2053;1
84;5995;3177;1
48;5995;2048;1
38;5995;1996;1
55;5995;2170;1
79;5995;1731;1
21;5995;1824;1
84;5995;2592;1
100;5995;2379;1
51;5995;2293;1
44;5995;1012;1
100;5995;1875;1
43;5995;1523;1
78;5995;1498;1
11;5995;1403;1
31;5995;2619;1
90;5995;2314;1
17;5995;2043;1
36;5995;2875;1
47;5995;2998;1
57;5995;1482;1
52;5995;2213;1
89;5995;2174;1
7;5995;1770;1
66;5996;1268;1
56;5996;2364;1
2;5996;1929;1
35;5996;2189;1
58;5996;1789;1
19;5996;2125;1
77;5996;2104;1
10;5996;1712;1
74;5996;2946;1
82;5996;2460;1
94;5996;1190;1
100;5996;2520;1
16;5996;1545;1
67;5996;1359;1
30;5996;3648;1
58;5996;2177;1
23;5996;1826;1
37;5996;1971;1
5;5996;1731;1
22;5996;2203;1
45;5996;2428;1
54;5996;1744;1
37;5996;1597;1
73;5996;1974;1
40;5996;1726;1
2;5996;2226;1
74;5996;2728;1
59;5996;2371;1
20;5996;1506;1
62;5997;1167;1
93;5997;2626;1
99;5997;2081;1
63;5997;1722;1
60;5997;1838;1
75;5997;2211;1
38;5997;2780;1
66;5997;2011;1
54;5997;1777;1
93;5997;1769;1
92;5997;935;1
80;5997;2110;1
25;5997;1778;1
86;5997;2584;1
94;5997;1095;1
33;5997;1790;1
88;5997;2244;1
97;5997;1510;1
2;5997;3060;1
41;5997;2404;1
41;5997;2783;1
27;5997;2398;1
69;5997;2306;1
21;5997;2388;1
39;5997;2967;1
10;5997;1834;1
66;5997;1783;1
85;5997;1982;1
63;5997;2625;1
97;5998;2470;1
2;5998;2008;1
42;5998;2558;1
64;5998;2316;1
34;5998;1648;1
97;5998;2056;1
86;5998;1968;1
9;5998;1712;1
85;5998;1800;1
69;5998;2167;1
80;5998;2419;1
11;5998;2494;1
48;5998;1663;1
8;5998;2073;1
31;5998;1759;1
25;5998;2701;1
40;5998;2409;1
17;5998;2360;1
23;5998;1411;1
80;5998;1909;1
29;5998;1612;1
92;5998;1899;1
47;5998;2502;1
97;5998;2286;1
11;5998;2083;1
39;5999;1951;1
20;5999;1791;1
89;5999;1742;1
27;5999;2805;1
72;5999;2411;1
61;5999;1317;1
56;5999;1968;1
99;5999;2918;1
85;5999;3072;1
57;5999;2070;1
73;5999;2319;1
88;5999;2726;1
51;5999;1521;1
52;5999;1672;1
41;5999;1622;1
94;5999;2383;1
92;5999;2325;1
51;5999;1589;1
97;5999;2169;1
53;5999;2509;1
35;5999;3038;1
54;5999;2892;1
48;5999;2511;1
81;5999;1658;1
23;5999;895;1
90;5999;1700;1
20;5999;2030;1
65;5999;1727;1
51;5999;1794;1
57;5999;2063;1
28;6000;1987;1
45;6000;2069;1
61;6000;2364;1
23;6000;1735;1
58;6000;1682;1
12;6000;2592;1
17;6000;1855;1
54;6000;2357;1
7;6000;2170;1
75;6000;1973;1
52;6000;1843;1
84;6000;2164;1
4;6000;1347;1
66;6000;1516;1
56;6000;1922;1
61;6000;2241;1
100;6000;1867;1
19;6000;1842;1
52;6000;2145;1
97;6000;1461;1
4;6000;2129;1
28;6000;894;1
39;6000;1434;1
87;6000;1864;1
36;6000;1637;1
85;6000;1705;1
8;6000;1388;1
16;6000;1683;1
2;6000;1825;1
31;6000;1680;1
84;6000;3128;1
63;6000;1737;1
84;6000;1710;1
71;6000;1273;1
13;6001;1932;1
27;6001;2172;1
22;6001;1871;1
97;6001;2228;1
75;6001;1623;1
9;6001;1447;1
84;6001;1699;1
65;6001;2006;1
16;6001;2875;1
72;6001;1875;1
90;6001;2442;1
66;6001;1417;1
54;6001;2507;1
93;6001;2048;1
65;6001;1517;1
52;6001;2006;1
17;6001;2262;1
32;6001;1549;1
31;6001;1801;1
21;6001;1579;1
23;6001;1247;1
74;6001;1336;1
93;6001;1568;1
19;6001;2280;1
33;6001;1642;1
61;6001;1776;1
97;6001;1847;1
98;6001;2030;1
93;6002;2146;1
90;6002;1861;1
28;6002;2034;1
71;6002;3111;1
86;6002;2261;1
4;6002;2539;1
66;6002;1960;1
65;6002;2056;1
65;6002;2469;1
51;6002;2543;1
36;6002;2455;1
82;6002;2321;1
11;6002;2743;1
99;6002;2921;1
46;6002;2471;1
87;6002;1478;1
78;6002;2341;1
2;6002;1972;1
97;6002;1422;1
19;6002;2035;1
75;6002;2802;1
91;6002;2326;1
58;6002;1462;1
86;6002;1963;1
61;6002;1337;1
35;6002;2074;1
9;6002;2046;1
4;6002;2388;1
86;6002;3112;1
33;6002;2049;1
28;6002;1429;1
68;6002;3224;1
93;6002;2536;1
64;6003;2287;1
68;6003;1960;1
15;6003;2160;1
50;6003;2063;1
80;6003;1614;1
34;6003;963;1
51;6003;2260;1
29;6003;2162;1
85;6003;2250;1
67;6003;1157;1
17;6003;2752;1
4;6003;2604;1
95;6003;1596;1
85;6003;2458;1
19;6003;1902;1
58;6003;2004;1
7;6003;1558;1
36;6003;2050;1
88;6003;2582;1
80;6003;2464;1
26;6003;2295;1
25;6003;1896;1
98;6003;1708;1
45;6003;2030;1
63;6003;1471;1
48;6004;2109;1
37;6004;2286;1
8;6004;2110;1
63;6004;1435;1
49;6004;1375;1
38;6004;1132;1
31;6004;1933;1
35;6004;2500;1
69;6004;2418;1
10;6004;1923;1
74;6004;1919;1
7;6004;2837;1
37;6004;3179;1
52;6004;2043;1
14;6004;1320;1
33;6004;1790;1
62;6004;2420;1
90;6004;2257;1
17;6004;1792;1
13;6004;2036;1
84;6004;3336;1
53;6004;2071;1
51;6004;2128;1
84;6004;1042;1
88;6004;2031;1
27;6004;1930;1
88;6004;2010;1
62;6004;2947;1
45;6004;2726;1
11;6004;1352;1
61;6004;1339;1
83;6004;1991;1
92;6004;2066;1
9;6004;1774;1
74;6004;2074;1
30;6004;1160;1
61;6005;2579;1
28;6005;2133;1
75;6005;2024;1
31;6005;2676;1
89;6005;1940;1
77;6005;2205;1
76;6005;2314;1
90;6005;2480;1
26;6005;2141;1
97;6005;2100;1
95;6005;2068;1
59;6005;1913;1
33;6005;1989;1
57;6005;1804;1
88;6005;2133;1
91;6005;907;1
93;6005;2011;1
50;6005;2383;1
2;6005;1173;1
48;6005;1431;1
86;6005;2174;1
29;6005;1857;1
24;6005;1368;1
38;6005;1870;1
49;6005;1411;1
88;6005;1198;1
61;6005;2495;1
53;6005;1428;1
39;6005;1628;1
74;6005;2006;1
73;6005;881;1
55;6005;1865;1
18;6005;1802;1
29;6005;2212;1
55;6005;1736;1
44;6006;1373;1
55;6006;2133;1
76;6006;2304;1
34;6006;2133;1
21;6006;2089;1
65;6006;1473;1
49;6006;1887;1
91;6006;2195;1
16;6006;2024;1
51;6006;2794;1
77;6006;2863;1
87;6006;1611;1
93;6006;1526;1
36;6006;1640;1
73;6006;1874;1
30;6006;1745;1
48;6006;1132;1
89;6006;1849;1
56;6006;1755;1
60;6006;2403;1
56;6006;881;1
55;6006;1229;1
46;6006;2994;1
42;6006;2203;1
57;6006;1854;1
7;6006;3238;1
69;6006;1242;1
71;6007;2624;1
85;6007;1321;1
39;6007;1537;1
36;6007;1723;1
9;6007;1426;1
52;6007;1776;1
50;6007;2338;1
3;6007;1874;1
59;6007;1820;1
16;6007;1798;1
52;6007;2658;1
54;6007;1016;1
48;6007;2165;1
52;6007;1419;1
16;6007;1713;1
52;6007;1654;1
68;6007;1962;1
45;6007;3209;1
67;6007;2061;1
71;6007;1285;1
6;6007;2625;1
10;6007;2039;1
70;6007;1538;1
2;6007;2334;1
21;6007;2273;1
40;6007;907;1
50;6007;1572;1
55;6007;3500;1
72;6007;1412;1
1;6007;2633;1
38;6007;2004;1
24;6007;1868;1
95;6007;2114;1
58;6007;1506;1
53;6007;1916;1
28;6007;1112;1
70;6007;2793;1
22;6007;1766;1
72;6007;2600;1
48;6007;1566;1
68;6008;2145;1
51;6008;1935;1
30;6008;2145;1
9;6008;1930;1
54;6008;2076;1
53;6008;2221;1
15;6008;1545;1
73;6008;2967;1
53;6008;2058;1
31;6008;2478;1
50;6008;1339;1
25;6008;2229;1
68;6008;2343;1
67;6008;1734;1
71;6008;2499;1
47;6008;1049;1
37;6008;2503;1
51;6008;1658;1
43;6008;843;1
7;6008;2714;1
100;6008;2987;1
26;6008;2005;1
42;6008;1618;1
74;6008;1947;1
16;6008;1320;1
98;6008;2220;1
53;6008;2035;1
55;6008;2190;1
92;6008;1205;1
37;6008;1892;1
90;6009;1583;1
91;6009;2510;1
69;6009;2046;1
69;6009;2626;1
33;6009;2790;1
52;6009;1954;1
72;6009;2453;1
47;6009;2043;1
21;6009;2145;1
72;6009;1473;1
90;6009;1085;1
5;6009;2048;1
86;6009;2655;1
59;6009;1729;1
76;6009;2121;1
18;6009;2150;1
37;6009;1121;1
25;6009;1976;1
51;6009;1930;1
42;6009;1435;1
67;6009;1387;1
27;6009;1984;1
27;6009;2854;1
48;6009;2542;1
35;6009;1862;1
4;6010;2478;1
7;6010;1440;1
35;6010;1429;1
52;6010;1929;1
67;6010;2721;1
35;6010;1068;1
92;6010;2296;1
47;6010;1748;1
54;6010;1726;1
4;6010;2091;1
30;6010;1162;1
35;6010;1694;1
100;6010;1418;1
66;6010;1526;1
3;6010;1107;1
58;6010;2008;1
97;6010;3416;1
30;6010;2167;1
87;6010;2841;1
88;6010;1725;1
72;6010;2126;1
71;6010;2564;1
88;6010;1408;1
22;6010;1841;1
62;6010;1124;1
62;6010;2158;1
63;6011;1262;1
57;6011;2845;1
5;6011;2364;1
87;6011;1335;1
44;6011;2330;1
77;6011;2288;1
40;6011;1565;1
19;6011;2269;1
9;6011;1851;1
5;6011;1834;1
38;6011;1676;1
55;6011;1855;1
33;6011;2907;1
93;6011;1981;1
61;6011;1669;1
15;6011;2889;1
43;6011;2217;1
24;6011;2059;1
66;6011;1943;1
82;6011;2128;1
56;6011;1921;1
48;6011;1247;1
3;6011;1859;1
68;6011;1720;1
85;6011;2528;1
15;6011;2059;1
71;6011;2158;1
52;6011;1804;1
98;6011;1564;1
86;6012;2919;1
89;6012;1829;1
31;6012;2270;1
29;6012;2340;1
54;6012;1252;1
57;6012;1895;1
79;6012;1748;1
49;6012;2447;1
90;6012;2816;1
17;6012;1396;1
55;6012;1107;1
3;6012;2897;1
62;6012;2349;1
95;6012;1987;1
46;6012;1359;1
57;6012;1534;1
92;6012;1693;1
70;6012;1476;1
97;6012;2108;1
51;6012;1606;1
100;6012;1890;1
84;6012;2550;1
77;6012;1525;1
91;6012;1764;1
61;6012;2017;1
13;6012;1208;1
82;6012;2165;1
4;6012;2825;1
90;6012;2070;1
2;6012;1904;1
21;6012;2290;1
89;6012;1382;1
93;6012;1717;1
55;6012;1117;1
57;6013;2350;1
16;6013;2790;1
88;6013;2381;1
15;6013;1550;1
7;6013;3043;1
38;6013;1887;1
75;6013;1871;1
57;6013;1295;1
65;6013;2181;1
48;6013;1096;1
83;6013;1094;1
39;6013;2314;1
62;6013;2253;1
94;6013;1607;1
8;6013;2467;1
47;6013;1241;1
16;6013;2306;1
54;6013;2118;1
96;6013;2086;1
29;6013;2589;1
82;6013;2553;1
31;6013;2041;1
12;6013;2228;1
91;6013;1689;1
44;6013;1715;1
39;6013;2564;1
96;6013;1909;1
56;6014;3198;1
23;6014;2407;1
8;6014;2053;1
98;6014;1812;1
41;6014;1857;1
21;6014;1895;1
40;6014;1627;1
24;6014;1870;1
43;6014;1051;1
99;6014;1723;1
54;6014;1744;1
15;6014;2330;1
9;6014;2064;1
25;6014;2074;1
40;6014;2726;1
29;6014;1959;1
82;6014;2288;1
75;6014;2460;1
78;6014;1691;1
16;6014;2314;1
91;6014;1261;1
45;6014;2223;1
47;6014;2129;1
22;6014;2179;1
55;6014;2441;1
58;6014;1669;1
40;6014;1593;1
83;6014;2140;1
67;6014;1777;1
77;6014;2719;1
51;6014;1992;1
33;6014;1836;1
9;6014;1648;1
53;6014;2292;1
45;6015;2204;1
14;6015;1496;1
5;6015;2013;1
44;6015;2033;1
6;6015;2123;1
72;6015;2180;1
34;6015;1899;1
62;6015;1967;1
90;6015;2053;1
26;6015;1357;1
48;6015;2796;1
23;6015;2432;1
37;6015;1392;1
62;6015;2055;1
32;6015;936;1
3;6015;1771;1
91;6015;2537;1
61;6015;1304;1
20;6015;2547;1
34;6015;1898;1
37;6015;1613;1
7;6015;1602;1
57;6015;2006;1
60;6015;2258;1
84;6015;1746;1
9;6015;1845;1
83;6015;2951;1
10;6015;1974;1
37;6015;1716;1
67;6015;1836;1
77;6015;2273;1
77;6015;1168;1
31;6015;1077;1
34;6015;2298;1
46;6015;1875;1
19;6015;2019;1
64;6015;1656;1
19;6015;2717;1
10;6016;1349;1
85;6016;1313;1
100;6016;2009;1
78;6016;2330;1
37;6016;2890;1
59;6016;2003;1
64;6016;1728;1
43;6016;2535;1
19;6016;2725;1
55;6016;2659;1
72;6016;1401;1
89;6016;2002;1
66;6016;2371;1
46;6016;1707;1
37;6016;1941;1
89;6016;2532;1
29;6016;2326;1
96;6016;2353;1
73;6016;1482;1
52;6016;2406;1
60;6016;2865;1
67;6016;1827;1
13;6016;1711;1
14;6016;2886;1
22;6016;1711;1
37;6016;2150;1
91;6016;2617;1
69;6016;2515;1
7;6016;2799;1
71;6016;2770;1
36;6016;3286;1
41;6016;2287;1
42;6017;2024;1
70;6017;1703;1
57;6017;1864;1
46;6017;2054;1
62;6017;1163;1
11;6017;2622;1
21;6017;1913;1
19;6017;2246;1
73;6017;1532;1
79;6017;2480;1
75;6017;2031;1
26;6017;2294;1
29;6017;1953;1
8;6017;2741;1
66;6017;2525;1
47;6017;2329;1
64;6017;1941;1
46;6017;1467;1
39;6017;2604;1
62;6017;1274;1
82;6017;2226;1
95;6017;2092;1
97;6017;2684;1
7;6017;2293;1
32;6017;1823;1
81;6017;1459;1
61;6017;2582;1
95;6017;1547;1
30;6017;1375;1
76;6017;2215;1
84;6018;2421;1
35;6018;2210;1
60;6018;2457;1
30;6018;1510;1
85;6018;2447;1
64;6018;2439;1
46;6018;1582;1
93;6018;1914;1
15;6018;1419;1
94;6018;1873;1
16;6018;2604;1
50;6018;2120;1
27;6018;2212;1
75;6018;2130;1
30;6018;2440;1
20;6018;2278;1
16;6018;2147;1
53;6018;2023;1
82;6018;2647;1
76;6018;1540;1
21;6018;1781;1
30;6018;2497;1
75;6018;1891;1
20;6018;2129;1
32;6018;1620;1
40;6018;1847;1
31;6018;1462;1
100;6018;1984;1
6;6019;2412;1
96;6019;2137;1
56;6019;2937;1
75;6019;1592;1
21;6019;600;1
44;6019;1575;1
29;6019;1951;1
60;6019;2390;1
37;6019;1823;1
24;6019;2498;1
26;6019;2192;1
37;6019;2140;1
48;6019;1714;1
68;6019;2748;1
70;6019;2077;1
32;6019;1558;1
55;6019;2683;1
37;6019;1592;1
9;6019;1624;1
72;6019;2387;1
26;6019;1857;1
67;6019;1797;1
61;6019;1652;1
47;6019;1983;1
91;6019;2516;1
29;6019;1889;1
97;6019;2867;1
39;6019;1861;1
64;6019;1968;1
89;6019;1438;1
69;6019;1273;1
22;6019;1439;1
25;6019;2309;1
76;6020;1773;1
5;6020;1816;1
15;6020;1590;1
8;6020;1122;1
28;6020;1940;1
61;6020;2063;1
1;6020;2250;1
70;6020;2435;1
3;6020;1589;1
73;6020;2691;1
77;6020;1649;1
57;6020;1059;1
53;6020;2283;1
41;6020;2336;1
57;6020;2412;1
94;6020;1146;1
72;6020;2048;1
68;6020;1812;1
11;6020;2026;1
12;6020;1832;1
2;6020;1851;1
81;6020;1510;1
69;6020;1688;1
80;6020;2139;1
2;6020;1726;1
65;6020;2314;1
81;6020;2363;1
69;6020;2529;1
11;6020;1129;1
39;6020;2261;1
59;6020;1993;1
59;6021;1489;1
64;6021;2184;1
48;6021;2253;1
96;6021;1584;1
45;6021;1945;1
27;6021;1930;1
37;6021;1255;1
82;6021;1959;1
92;6021;2063;1
75;6021;1705;1
81;6021;1128;1
65;6021;2345;1
5;6021;1780;1
57;6021;2322;1
82;6021;2080;1
9;6021;2449;1
84;6021;2262;1
99;6021;3694;1
73;6021;2560;1
47;6021;2329;1
14;6021;2733;1
35;6021;1731;1
28;6021;2112;1
80;6021;2071;1
12;6021;2028;1
100;6021;2717;1
73;6022;1761;1
36;6022;2563;1
19;6022;1882;1
73;6022;2083;1
21;6022;1862;1
34;6022;1910;1
99;6022;2073;1
59;6022;2050;1
71;6022;739;1
86;6022;2205;1
45;6022;1472;1
39;6022;1910;1
11;6022;2140;1
48;6022;1145;1
10;6022;1923;1
77;6022;2038;1
38;6022;2061;1
87;6022;1854;1
21;6022;1937;1
23;6022;2099;1
47;6022;1829;1
1;6022;1467;1
36;6023;2167;1
36;6023;1430;1
61;6023;1745;1
8;6023;1733;1
95;6023;1225;1
5;6023;1981;1
53;6023;2221;1
64;6023;2282;1
55;6023;2683;1
85;6023;1697;1
44;6023;1858;1
62;6023;2314;1
57;6023;1897;1
58;6023;1247;1
60;6023;1728;1
88;6023;2438;1
77;6023;1920;1
35;6023;2004;1
80;6023;2072;1
59;6023;2295;1
58;6023;2097;1
81;6023;2101;1
4;6023;1234;1
67;6023;1938;1
29;6023;2527;1
21;6023;2262;1
55;6023;2580;1
84;6023;1996;1
61;6023;2127;1
11;6023;1508;1
99;6023;1667;1
31;6024;2039;1
54;6024;1761;1
28;6024;1751;1
79;6024;2052;1
75;6024;2633;1
8;6024;1750;1
3;6024;2130;1
1;6024;2224;1
92;6024;1862;1
12;6024;2443;1
82;6024;1248;1
31;6024;2149;1
23;6024;2446;1
87;6024;1997;1
82;6024;1550;1
32;6024;1601;1
25;6024;1843;1
58;6024;1881;1
77;6024;1669;1
80;6024;2251;1
12;6025;1353;1
49;6025;2342;1
91;6025;2521;1
51;6025;1517;1
74;6025;1646;1
61;6025;2379;1
33;6025;1559;1
38;6025;2937;1
14;6025;2358;1
59;6025;2431;1
53;6025;2609;1
38;6025;2185;1
83;6025;1662;1
13;6025;2036;1
96;6025;2475;1
62;6025;1245;1
73;6025;1447;1
73;6025;1444;1
24;6025;1474;1
47;6025;1658;1
36;6025;1478;1
34;6025;1502;1
79;6025;1541;1
36;6025;1353;1
27;6026;1733;1
57;6026;2439;1
18;6026;2744;1
76;6026;1837;1
32;6026;1848;1
83;6026;2108;1
70;6026;2066;1
65;6026;2185;1
68;6026;2014;1
12;6026;3004;1
34;6026;1442;1
23;6026;1607;1
54;6026;2656;1
45;6026;838;1
28;6026;1129;1
6;6026;1383;1
81;6026;2723;1
79;6026;2311;1
20;6026;1287;1
41;6026;1936;1
50;6026;1702;1
36;6026;1949;1
42;6026;1855;1
17;6026;1859;1
97;6026;1808;1
77;6026;1588;1
52;6026;1789;1
